AngleStartDeg,AngleEndDeg,ObservationCount
0,10,208
10,20,238
20,30,235
30,40,225
40,50,179
50,60,183
60,70,252
70,80,267
80,90,227
90,100,194
100,110,178
110,120,141
120,130,166
130,140,188
140,150,207
150,160,239
160,170,286
170,180,267
180,190,221
190,200,254
200,210,228
210,220,250
220,230,230
230,240,220
240,250,206
250,260,207
260,270,203
270,280,196
280,290,228
290,300,219
300,310,231
310,320,205
320,330,247
330,340,236
340,350,188
350,360,189
