AngleStartDeg,AngleEndDeg,ObservationCount
0,10,908
10,20,886
20,30,778
30,40,746
40,50,724
50,60,740
60,70,794
70,80,730
80,90,818
90,100,703
100,110,731
110,120,709
120,130,712
130,140,654
140,150,658
150,160,676
160,170,797
170,180,835
180,190,921
190,200,914
200,210,895
210,220,833
220,230,715
230,240,717
240,250,760
250,260,826
260,270,736
270,280,795
280,290,778
290,300,691
300,310,731
310,320,770
320,330,867
330,340,773
340,350,814
350,360,780
