AngleStartDeg,AngleEndDeg,ObservationCount
0,10,410
10,20,451
20,30,440
30,40,403
40,50,436
50,60,415
60,70,444
70,80,414
80,90,440
90,100,380
100,110,416
110,120,369
120,130,431
130,140,428
140,150,431
150,160,488
160,170,522
170,180,501
180,190,571
190,200,534
200,210,475
210,220,468
220,230,547
230,240,565
240,250,539
250,260,514
260,270,484
270,280,461
280,290,407
290,300,348
300,310,364
310,320,371
320,330,414
330,340,374
340,350,423
350,360,468
