AngleStartDeg,AngleEndDeg,ObservationCount
0,10,979
10,20,973
20,30,926
30,40,898
40,50,856
50,60,897
60,70,969
70,80,893
80,90,964
90,100,796
100,110,829
110,120,798
120,130,787
130,140,754
140,150,755
150,160,777
160,170,909
170,180,956
180,190,1031
190,200,1033
200,210,986
210,220,928
220,230,793
230,240,805
240,250,868
250,260,941
260,270,875
270,280,893
280,290,876
290,300,789
300,310,822
310,320,854
320,330,947
330,340,870
340,350,895
350,360,847
