AngleStartDeg,AngleEndDeg,ObservationCount
0,10,431
10,20,427
20,30,425
30,40,386
40,50,407
50,60,400
60,70,400
70,80,354
80,90,509
90,100,374
100,110,391
110,120,361
120,130,410
130,140,381
140,150,366
150,160,369
160,170,453
170,180,422
180,190,496
190,200,510
200,210,489
210,220,508
220,230,418
230,240,420
240,250,438
250,260,527
260,270,474
270,280,485
280,290,471
290,300,447
300,310,468
310,320,457
320,330,492
330,340,392
340,350,398
350,360,416
