AngleStartDeg,AngleEndDeg,ObservationCount
0,10,1033
10,20,1033
20,30,968
30,40,961
40,50,899
50,60,937
60,70,1048
70,80,965
80,90,1019
90,100,877
100,110,902
110,120,853
120,130,866
130,140,838
140,150,841
150,160,872
160,170,984
170,180,1039
180,190,1107
190,200,1097
200,210,1044
210,220,1017
220,230,876
230,240,897
240,250,962
250,260,1018
260,270,933
270,280,968
280,290,926
290,300,826
300,310,867
310,320,907
320,330,1003
330,340,913
340,350,961
350,360,909
