AngleStartDeg,AngleEndDeg,ObservationCount
0,10,608
10,20,582
20,30,523
30,40,495
40,50,494
50,60,512
60,70,519
70,80,463
80,90,614
90,100,495
100,110,505
110,120,491
120,130,488
130,140,472
140,150,493
150,160,474
160,170,550
170,180,521
180,190,616
190,200,636
200,210,598
210,220,633
220,230,525
230,240,540
240,250,572
250,260,649
260,270,548
270,280,589
280,290,583
290,300,543
300,310,568
310,320,613
320,330,652
330,340,552
340,350,592
350,360,568
