AngleStartDeg,AngleEndDeg,ObservationCount
0,10,915
10,20,896
20,30,809
30,40,769
40,50,754
50,60,769
60,70,837
70,80,767
80,90,844
90,100,721
100,110,738
110,120,718
120,130,719
130,140,666
140,150,676
150,160,683
160,170,802
170,180,843
180,190,926
190,200,916
200,210,896
210,220,835
220,230,719
230,240,721
240,250,763
250,260,840
260,270,747
270,280,804
280,290,784
290,300,696
300,310,738
310,320,783
320,330,882
330,340,776
340,350,823
350,360,786
