AngleStartDeg,AngleEndDeg,ObservationCount
0,10,901
10,20,873
20,30,768
30,40,743
40,50,719
50,60,736
60,70,789
70,80,722
80,90,812
90,100,697
100,110,725
110,120,707
120,130,704
130,140,649
140,150,648
150,160,671
160,170,791
170,180,822
180,190,902
190,200,902
200,210,873
210,220,816
220,230,704
230,240,715
240,250,759
250,260,825
260,270,731
270,280,789
280,290,773
290,300,685
300,310,719
310,320,757
320,330,859
330,340,755
340,350,799
350,360,772
