0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,8.0,3.0,1.0,1.0,0.0,4.0,3.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,4.0,1.0,6.0,8.0,7.0,9.0,12.0,4.0,12.0,14.0,14.0,7.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,12.0,5.0,0.0,4.0,8.0,5.0,8.0,9.0,9.0,14.0,14.0,9.0,9.0,12.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,7.0,5.0,2.0,6.0,0.0,11.0,1.0,16.0,18.0,19.0,8.0,19.0,11.0,4.0,5.0,5.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8.0,13.0,4.0,7.0,12.0,8.0,9.0,20.0,19.0,20.0,15.0,5.0,20.0,16.0,8.0,9.0,5.0,15.0,19.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,7.0,17.0,13.0,7.0,8.0,13.0,17.0,20.0,20.0,9.0,21.0,19.0,9.0,9.0,5.0,8.0,13.0,14.0,0.0,2.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,6.0,10.0,19.0,18.0,28.0,31.0,22.0,18.0,27.0,22.0,10.0,15.0,9.0,1.0,13.0,20.0,14.0,14.0,3.0,8.0,4.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,38.0,30.0,34.0,21.0,24.0,26.0,24.0,29.0,16.0,26.0,21.0,23.0,15.0,26.0,14.0,12.0,19.0,4.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,33.0,95.0,38.0,27.0,25.0,36.0,34.0,14.0,23.0,36.0,21.0,20.0,9.0,21.0,16.0,10.0,7.0,9.0,4.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,46.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,13.0,50.0,34.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,47.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,35.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,0.0
