AngleStartDeg,AngleEndDeg,ObservationCount
0,10,993
10,20,996
20,30,944
30,40,923
40,50,874
50,60,921
60,70,1003
70,80,933
80,90,993
90,100,835
100,110,874
110,120,830
120,130,836
130,140,807
140,150,799
150,160,821
160,170,946
170,180,1010
180,190,1057
190,200,1057
200,210,1012
210,220,978
220,230,853
230,240,870
240,250,928
250,260,998
260,270,907
270,280,930
280,290,903
290,300,813
300,310,846
310,320,880
320,330,965
330,340,885
340,350,912
350,360,859
