AngleStartDeg,AngleEndDeg,ObservationCount
0,10,754
10,20,741
20,30,642
30,40,616
40,50,587
50,60,630
60,70,677
70,80,601
80,90,718
90,100,582
100,110,641
110,120,618
120,130,597
130,140,562
140,150,563
150,160,553
160,170,653
170,180,645
180,190,715
190,200,712
200,210,705
210,220,694
220,230,598
230,240,625
240,250,671
250,260,755
260,270,645
270,280,680
280,290,680
290,300,628
300,310,656
310,320,720
320,330,774
330,340,651
340,350,695
350,360,683
