AngleStartDeg,AngleEndDeg,ObservationCount
0,10,794
10,20,782
20,30,662
30,40,634
40,50,603
50,60,645
60,70,712
70,80,633
80,90,751
90,100,624
100,110,658
110,120,647
120,130,628
130,140,581
140,150,575
150,160,574
160,170,682
170,180,683
180,190,743
190,200,727
200,210,746
210,220,719
220,230,617
230,240,636
240,250,688
250,260,766
260,270,664
270,280,718
280,290,702
290,300,647
300,310,675
310,320,730
320,330,796
330,340,692
340,350,739
350,360,713
