AngleStartDeg,AngleEndDeg,ObservationCount
0,10,619
10,20,595
20,30,534
30,40,510
40,50,509
50,60,534
60,70,568
70,80,493
80,90,650
90,100,524
100,110,536
110,120,529
120,130,533
130,140,520
140,150,517
150,160,503
160,170,565
170,180,541
180,190,642
190,200,663
200,210,624
210,220,641
220,230,545
230,240,566
240,250,599
250,260,684
260,270,578
270,280,606
280,290,605
290,300,560
300,310,579
310,320,633
320,330,685
330,340,568
340,350,614
350,360,578
