AngleStartDeg,AngleEndDeg,ObservationCount
0,10,595
10,20,549
20,30,506
30,40,479
40,50,476
50,60,499
60,70,499
70,80,443
80,90,606
90,100,487
100,110,493
110,120,469
120,130,467
130,140,458
140,150,467
150,160,450
160,170,538
170,180,513
180,190,603
190,200,622
200,210,586
210,220,610
220,230,513
230,240,510
240,250,542
250,260,629
260,270,541
270,280,578
280,290,568
290,300,531
300,310,555
310,320,595
320,330,632
330,340,539
340,350,585
350,360,543
