AngleStartDeg,AngleEndDeg,ObservationCount
0,10,918
10,20,915
20,30,819
30,40,790
40,50,771
50,60,789
60,70,843
70,80,770
80,90,853
90,100,726
100,110,742
110,120,727
120,130,730
130,140,669
140,150,680
150,160,688
160,170,804
170,180,845
180,190,926
190,200,916
200,210,898
210,220,841
220,230,728
230,240,733
240,250,783
250,260,849
260,270,763
270,280,810
280,290,793
290,300,705
300,310,752
310,320,797
320,330,896
330,340,794
340,350,833
350,360,789
