AngleStartDeg,AngleEndDeg,ObservationCount
0,10,861
10,20,836
20,30,728
30,40,702
40,50,680
50,60,708
60,70,746
70,80,674
80,90,771
90,100,666
100,110,700
110,120,686
120,130,653
130,140,611
140,150,607
150,160,623
160,170,759
170,180,781
180,190,838
190,200,833
200,210,817
210,220,778
220,230,662
230,240,677
240,250,714
250,260,791
260,270,700
270,280,759
280,290,732
290,300,660
300,310,701
310,320,747
320,330,838
330,340,743
340,350,788
350,360,751
