AngleStartDeg,AngleEndDeg,ObservationCount
0,10,431
10,20,428
20,30,428
30,40,388
40,50,408
50,60,400
60,70,401
70,80,355
80,90,512
90,100,376
100,110,392
110,120,361
120,130,413
130,140,385
140,150,370
150,160,376
160,170,456
170,180,432
180,190,496
190,200,520
200,210,493
210,220,510
220,230,418
230,240,421
240,250,438
250,260,531
260,270,476
270,280,486
280,290,471
290,300,448
300,310,468
310,320,458
320,330,492
330,340,396
340,350,402
350,360,417
