AngleStartDeg,AngleEndDeg,ObservationCount
0,10,688
10,20,647
20,30,568
30,40,561
40,50,546
50,60,589
60,70,638
70,80,547
80,90,674
90,100,551
100,110,582
110,120,566
120,130,555
130,140,536
140,150,538
150,160,527
160,170,600
170,180,571
180,190,667
190,200,679
200,210,647
210,220,659
220,230,574
230,240,602
240,250,642
250,260,705
260,270,600
270,280,632
280,290,641
290,300,597
300,310,605
310,320,670
320,330,730
330,340,603
340,350,660
350,360,623
