AngleStartDeg,AngleEndDeg,ObservationCount
0,10,211
10,20,261
20,30,235
30,40,189
40,50,196
50,60,182
60,70,211
70,80,225
80,90,219
90,100,195
100,110,233
110,120,213
120,130,236
130,140,244
140,150,271
150,160,242
160,170,296
170,180,275
180,190,294
190,200,249
200,210,225
210,220,216
220,230,271
230,240,318
240,250,285
250,260,276
260,270,284
270,280,214
280,290,217
290,300,171
300,310,187
310,320,203
320,330,255
330,340,188
340,350,208
350,360,261
