AngleStartDeg,AngleEndDeg,ObservationCount
0,10,426
10,20,496
20,30,505
30,40,402
40,50,358
50,60,404
60,70,506
70,80,499
80,90,464
90,100,427
100,110,397
110,120,331
120,130,351
130,140,322
140,150,385
150,160,411
160,170,454
170,180,463
180,190,447
190,200,435
200,210,442
210,220,402
220,230,401
230,240,437
240,250,400
250,260,395
260,270,436
270,280,417
280,290,455
290,300,425
300,310,427
310,320,459
320,330,477
330,340,454
340,350,413
350,360,370
