AngleStartDeg,AngleEndDeg,ObservationCount
0,10,936
10,20,934
20,30,859
30,40,826
40,50,789
50,60,817
60,70,869
70,80,784
80,90,872
90,100,732
100,110,761
110,120,738
120,130,733
130,140,670
140,150,682
150,160,690
160,170,809
170,180,846
180,190,929
190,200,919
200,210,905
210,220,847
220,230,730
230,240,736
240,250,789
250,260,855
260,270,771
270,280,820
280,290,804
290,300,721
300,310,765
310,320,815
320,330,906
330,340,806
340,350,853
350,360,810
