AngleStartDeg,AngleEndDeg,ObservationCount
0,10,620
10,20,596
20,30,538
30,40,510
40,50,510
50,60,535
60,70,569
70,80,494
80,90,650
90,100,526
100,110,542
110,120,531
120,130,535
130,140,523
140,150,520
150,160,510
160,170,570
170,180,544
180,190,643
190,200,665
200,210,627
210,220,647
220,230,554
230,240,589
240,250,623
250,260,690
260,270,589
270,280,620
280,290,618
290,300,578
300,310,593
310,320,658
320,330,706
330,340,578
340,350,617
350,360,581
