AngleStartDeg,AngleEndDeg,ObservationCount
0,10,890
10,20,859
20,30,745
30,40,725
40,50,699
50,60,720
60,70,771
70,80,703
80,90,803
90,100,688
100,110,718
110,120,702
120,130,684
130,140,633
140,150,637
150,160,648
160,170,783
170,180,815
180,190,882
190,200,877
200,210,844
210,220,807
220,230,689
230,240,706
240,250,744
250,260,810
260,270,713
270,280,784
280,290,757
290,300,671
300,310,714
310,320,755
320,330,847
330,340,747
340,350,795
350,360,763
