AngleStartDeg,AngleEndDeg,ObservationCount
0,10,939
10,20,941
20,30,875
30,40,831
40,50,795
50,60,828
60,70,896
70,80,801
80,90,891
90,100,752
100,110,778
110,120,756
120,130,746
130,140,683
140,150,698
150,160,716
160,170,829
170,180,869
180,190,962
190,200,937
200,210,911
210,220,857
220,230,738
230,240,747
240,250,806
250,260,861
260,270,779
270,280,824
280,290,808
290,300,724
300,310,769
310,320,820
320,330,915
330,340,822
340,350,865
350,360,824
