AngleStartDeg,AngleEndDeg,ObservationCount
0,10,420
10,20,491
20,30,495
30,40,392
40,50,350
50,60,392
60,70,491
70,80,494
80,90,457
90,100,419
100,110,382
110,120,322
120,130,342
130,140,307
140,150,383
150,160,390
160,170,437
170,180,436
180,190,425
190,200,409
200,210,414
210,220,385
220,230,390
230,240,428
240,250,388
250,260,386
260,270,428
270,280,404
280,290,441
290,300,415
300,310,415
310,320,430
320,330,447
330,340,431
340,350,399
350,360,366
