AngleStartDeg,AngleEndDeg,ObservationCount
0,10,576
10,20,538
20,30,488
30,40,446
40,50,457
50,60,475
60,70,467
70,80,421
80,90,578
90,100,462
100,110,470
110,120,445
120,130,457
130,140,443
140,150,442
150,160,437
160,170,528
170,180,497
180,190,591
190,200,612
200,210,576
210,220,596
220,230,499
230,240,496
240,250,527
250,260,614
260,270,536
270,280,571
280,290,558
290,300,521
300,310,547
310,320,581
320,330,617
330,340,515
340,350,557
350,360,526
