AngleStartDeg,AngleEndDeg,ObservationCount
0,10,1024
10,20,1017
20,30,960
30,40,940
40,50,888
50,60,933
60,70,1028
70,80,957
80,90,1012
90,100,860
100,110,896
110,120,850
120,130,866
130,140,837
140,150,839
150,160,871
160,170,983
170,180,1037
180,190,1107
190,200,1089
200,210,1036
210,220,1002
220,230,868
230,240,887
240,250,951
250,260,1011
260,270,931
270,280,965
280,290,919
290,300,820
300,310,858
310,320,904
320,330,996
330,340,905
340,350,953
350,360,903
