AngleStartDeg,AngleEndDeg,ObservationCount
0,10,652
10,20,621
20,30,550
30,40,535
40,50,530
50,60,563
60,70,601
70,80,517
80,90,661
90,100,536
100,110,567
110,120,556
120,130,546
130,140,534
140,150,530
150,160,517
160,170,587
170,180,567
180,190,667
190,200,672
200,210,640
210,220,658
220,230,569
230,240,599
240,250,639
250,260,703
260,270,597
270,280,625
280,290,629
290,300,585
300,310,598
310,320,666
320,330,720
330,340,591
340,350,641
350,360,595
