AngleStartDeg,AngleEndDeg,ObservationCount
0,10,613
10,20,590
20,30,527
30,40,504
40,50,501
50,60,521
60,70,534
70,80,469
80,90,627
90,100,505
100,110,514
110,120,499
120,130,503
130,140,480
140,150,500
150,160,475
160,170,552
170,180,521
180,190,619
190,200,640
200,210,608
210,220,633
220,230,528
230,240,546
240,250,575
250,260,660
260,270,561
270,280,593
280,290,586
290,300,549
300,310,571
310,320,624
320,330,667
330,340,560
340,350,599
350,360,574
