AngleStartDeg,AngleEndDeg,ObservationCount
0,10,939
10,20,943
20,30,879
30,40,841
40,50,803
50,60,839
60,70,900
70,80,802
80,90,894
90,100,759
100,110,784
110,120,764
120,130,752
130,140,686
140,150,701
150,160,720
160,170,834
170,180,875
180,190,972
190,200,958
200,210,921
210,220,872
220,230,749
230,240,758
240,250,821
250,260,877
260,270,791
270,280,831
280,290,813
290,300,732
300,310,787
310,320,831
320,330,923
330,340,839
340,350,869
350,360,824
