AngleStartDeg,AngleEndDeg,ObservationCount
0,10,571
10,20,536
20,30,487
30,40,445
40,50,457
50,60,475
60,70,467
70,80,421
80,90,574
90,100,448
100,110,466
110,120,441
120,130,455
130,140,441
140,150,428
150,160,433
160,170,524
170,180,494
180,190,586
190,200,602
200,210,567
210,220,592
220,230,494
230,240,489
240,250,514
250,260,605
260,270,533
270,280,565
280,290,546
290,300,508
300,310,538
310,320,561
320,330,607
330,340,509
340,350,550
350,360,521
