AngleStartDeg,AngleEndDeg,ObservationCount
0,10,794
10,20,781
20,30,660
30,40,631
40,50,600
50,60,642
60,70,701
70,80,614
80,90,736
90,100,605
100,110,655
110,120,643
120,130,623
130,140,574
140,150,575
150,160,573
160,170,682
170,180,683
180,190,742
190,200,726
200,210,746
210,220,718
220,230,614
230,240,632
240,250,684
250,260,763
260,270,652
270,280,697
280,290,688
290,300,637
300,310,669
310,320,728
320,330,795
330,340,692
340,350,738
350,360,713
