AngleStartDeg,AngleEndDeg,ObservationCount
0,10,667
10,20,631
20,30,553
30,40,536
40,50,532
50,60,563
60,70,602
70,80,521
80,90,662
90,100,537
100,110,569
110,120,557
120,130,548
130,140,535
140,150,536
150,160,522
160,170,593
170,180,570
180,190,667
190,200,678
200,210,647
210,220,659
220,230,571
230,240,601
240,250,639
250,260,704
260,270,599
270,280,627
280,290,632
290,300,587
300,310,600
310,320,668
320,330,721
330,340,594
340,350,648
350,360,605
