0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,9.0,22.0,15.0,6.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1.0,1.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,9.0,3.0,2.0,0.0,5.0,6.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
0.0,1.0,2.0,3.0,0.0,2.0,3.0,4.0,4.0,2.0,2.0,15.0,8.0,3.0,6.0,7.0,12.0,18.0,10.0,3.0,4.0,13.0,6.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,0.0
0.0,1.0,2.0,5.0,3.0,1.0,7.0,4.0,8.0,14.0,10.0,10.0,10.0,19.0,8.0,9.0,9.0,10.0,15.0,24.0,7.0,10.0,16.0,17.0,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0
0.0,0.0,3.0,2.0,4.0,5.0,12.0,8.0,15.0,24.0,34.0,15.0,30.0,30.0,29.0,41.0,29.0,14.0,16.0,12.0,17.0,13.0,11.0,7.0,5.0,6.0,2.0,4.0,0.0,1.0,1.0,0.0
0.0,0.0,4.0,3.0,6.0,13.0,11.0,11.0,35.0,34.0,28.0,30.0,55.0,39.0,22.0,19.0,36.0,28.0,23.0,11.0,23.0,16.0,24.0,7.0,5.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0
0.0,3.0,11.0,30.0,6.0,16.0,14.0,21.0,31.0,22.0,12.0,24.0,41.0,46.0,34.0,48.0,38.0,38.0,68.0,58.0,24.0,21.0,15.0,5.0,3.0,1.0,2.0,7.0,3.0,0.0,0.0,0.0
5.0,1.0,10.0,15.0,12.0,9.0,30.0,21.0,36.0,53.0,56.0,50.0,30.0,51.0,59.0,48.0,46.0,45.0,62.0,45.0,24.0,10.0,7.0,6.0,4.0,17.0,16.0,1.0,1.0,0.0,0.0,0.0
7.0,3.0,10.0,28.0,16.0,32.0,41.0,43.0,65.0,46.0,49.0,48.0,47.0,58.0,57.0,35.0,53.0,32.0,33.0,24.0,22.0,20.0,8.0,8.0,8.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0
