AngleStartDeg,AngleEndDeg,ObservationCount
0,10,704
10,20,682
20,30,596
30,40,584
40,50,560
50,60,602
60,70,656
70,80,564
80,90,692
90,100,566
100,110,612
110,120,594
120,130,577
130,140,550
140,150,554
150,160,547
160,170,639
170,180,612
180,190,693
190,200,699
200,210,674
210,220,670
220,230,578
230,240,608
240,250,653
250,260,718
260,270,608
270,280,641
280,290,643
290,300,599
300,310,606
310,320,675
320,330,745
330,340,621
340,350,666
350,360,649
