AngleStartDeg,AngleEndDeg,ObservationCount
0,10,1003
10,20,999
20,30,949
30,40,932
40,50,875
50,60,922
60,70,1003
70,80,934
80,90,993
90,100,836
100,110,874
110,120,831
120,130,838
130,140,811
140,150,800
150,160,823
160,170,949
170,180,1012
180,190,1064
190,200,1065
200,210,1019
210,220,985
220,230,860
230,240,876
240,250,937
250,260,1002
260,270,912
270,280,934
280,290,906
290,300,813
300,310,849
310,320,884
320,330,979
330,340,895
340,350,939
350,360,875
