AngleStartDeg,AngleEndDeg,ObservationCount
0,10,939
10,20,944
20,30,883
30,40,848
40,50,822
50,60,855
60,70,921
70,80,819
80,90,905
90,100,767
100,110,796
110,120,767
120,130,756
130,140,692
140,150,711
150,160,723
160,170,837
170,180,875
180,190,976
190,200,959
200,210,923
210,220,873
220,230,751
230,240,760
240,250,824
250,260,882
260,270,796
270,280,835
280,290,813
290,300,737
300,310,788
310,320,832
320,330,923
330,340,840
340,350,870
350,360,824
