AngleStartDeg,AngleEndDeg,ObservationCount
0,10,834
10,20,804
20,30,693
30,40,656
40,50,626
50,60,663
60,70,729
70,80,650
80,90,765
90,100,654
100,110,689
110,120,678
120,130,649
130,140,608
140,150,601
150,160,615
160,170,744
170,180,762
180,190,827
190,200,822
200,210,800
210,220,765
220,230,657
230,240,675
240,250,712
250,260,787
260,270,687
270,280,744
280,290,718
290,300,651
300,310,684
310,320,739
320,330,825
330,340,720
340,350,771
350,360,737
