Episode,Outcome,DurationSeconds,Steps,DamageDealt,MeanEncirclementSpanDeg,MeanDistanceToPlayer
1,EnemyWon,27.42,1371,190.00,123.2,2.35
2,PlayerWon,3.43,172,12.00,29.8,3.76
